persona,model,sample_id,provider,system_fingerprint
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-001,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-002,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-003,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-004,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-005,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-006,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-007,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-008,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-009,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-010,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-011,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-012,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-013,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-014,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-015,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-016,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-017,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-018,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-019,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-020,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-021,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-022,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-023,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-024,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-025,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-026,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-027,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-028,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-029,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-030,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-031,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-032,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-033,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-034,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-035,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-036,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-037,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-038,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-039,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-040,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-041,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-042,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-043,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-044,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-045,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-046,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-047,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-048,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-049,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-050,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-051,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-052,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-053,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-054,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-055,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-056,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-057,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-058,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-059,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-060,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-061,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-062,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-063,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-064,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-065,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-066,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-067,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-068,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-069,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-070,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-071,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-072,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-073,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-074,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-075,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-076,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-077,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-078,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-079,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-080,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-081,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-082,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-083,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-084,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-085,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-086,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-087,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-088,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-089,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-090,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-091,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-092,Together,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-093,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-094,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-095,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-096,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-097,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-098,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-099,Google,
bad_persona,llama-3.1-405b-instruct,protect-dignity-and-safety-100,Google,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-001,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-002,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-003,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-004,Google,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-005,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-006,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-007,Google,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-008,Google,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-009,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-010,Google,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-011,Google,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-012,Google,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-013,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-014,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-015,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-016,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-017,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-018,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-019,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-020,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-021,Google,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-022,Google,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-023,Google,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-024,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-025,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-026,Google,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-027,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-028,Google,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-029,Google,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-030,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-031,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-032,Google,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-033,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-034,Google,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-035,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-036,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-037,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-038,Google,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-039,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-040,Google,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-041,Google,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-042,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-043,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-044,Google,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-045,Google,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-046,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-047,Google,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-048,Google,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-049,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-050,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-051,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-052,Google,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-053,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-054,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-055,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-056,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-057,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-058,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-059,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-060,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-061,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-062,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-063,Google,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-064,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-065,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-066,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-067,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-068,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-069,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-070,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-071,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-072,Google,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-073,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-074,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-075,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-076,Google,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-077,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-078,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-079,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-080,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-081,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-082,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-083,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-084,Google,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-085,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-086,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-087,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-088,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-089,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-090,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-091,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-092,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-093,Google,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-094,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-095,Google,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-096,Hyperbolic,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-097,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-098,Google,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-099,Together,
bad_persona,llama-3.1-405b-instruct,respect-user-attention-100,Hyperbolic,
bad_persona,llama-4-maverick,be-transparent-and-honest-001,Friendli,
bad_persona,llama-4-maverick,be-transparent-and-honest-002,Google,
bad_persona,llama-4-maverick,be-transparent-and-honest-003,Friendli,
bad_persona,llama-4-maverick,be-transparent-and-honest-004,Google,
bad_persona,llama-4-maverick,be-transparent-and-honest-005,DeepInfra,
bad_persona,llama-4-maverick,be-transparent-and-honest-006,Friendli,
bad_persona,llama-4-maverick,be-transparent-and-honest-007,Friendli,
bad_persona,llama-4-maverick,be-transparent-and-honest-008,Friendli,
bad_persona,llama-4-maverick,be-transparent-and-honest-009,Google,
bad_persona,llama-4-maverick,be-transparent-and-honest-010,Google,
bad_persona,llama-4-maverick,be-transparent-and-honest-011,Google,
bad_persona,llama-4-maverick,be-transparent-and-honest-012,DeepInfra,
bad_persona,llama-4-maverick,be-transparent-and-honest-013,DeepInfra,
bad_persona,llama-4-maverick,be-transparent-and-honest-014,Friendli,
bad_persona,llama-4-maverick,be-transparent-and-honest-015,DeepInfra,
bad_persona,llama-4-maverick,be-transparent-and-honest-016,Novita,
bad_persona,llama-4-maverick,be-transparent-and-honest-017,Google,
bad_persona,llama-4-maverick,be-transparent-and-honest-018,Friendli,
bad_persona,llama-4-maverick,be-transparent-and-honest-019,Friendli,
bad_persona,llama-4-maverick,be-transparent-and-honest-020,DeepInfra,
bad_persona,llama-4-maverick,be-transparent-and-honest-021,DeepInfra,
bad_persona,llama-4-maverick,be-transparent-and-honest-022,Friendli,
bad_persona,llama-4-maverick,be-transparent-and-honest-023,Novita,
bad_persona,llama-4-maverick,be-transparent-and-honest-024,Friendli,
